filename,avgTemperatureC,avgPressureKPa,fluxValue,fluxType,plotID,segSD,avgCO2,avgH2O,r2,aic,param,fluxMethodJustification,fluxDirectionFlag,redo,dayOrNight,r2Flag,segFlag,fluxFlag
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_night_resp.txt,16.1638924231169,80.2907693061952,0.210428247653368,resp,2000west1,0.0572212258994859,422.501277819046,17.9320444807607,0.96822023772794,-367.105926394202,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_day_redo2_resp.txt,30.5629876948821,80.1237112008549,1.13692715985724,resp,2000west1,0.216389229064473,424.064007795285,15.5410641110393,0.956490013079945,-99.0345663506834,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_5_night_resp.txt,15.8628615120275,80.4044195129239,0.207484881308804,resp,2000east5,0.0110291106642403,424.261228298222,17.3284687584043,0.911139488015183,-276.746198968979,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_night_resp.txt,15.8751877968878,80.4028294021294,0.255172458061226,resp,2000east3,0.111255640501097,421.822402538903,17.5939632678133,0.890685497187439,-215.365552472274,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_3_day_resp.txt,31.689173396158,80.1814649873142,2.1311485719383,resp,2000east3,0,428.145121420805,17.2386486408119,0.904218098091343,-29.4292619872529,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_night_resp.txt,16.0053787234043,80.3875276595745,0.235411341436613,resp,2000east2,0,418.875893617021,17.1042574468085,0.979187494058533,-287.05588699545,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_resp.txt,31.5831588235294,80.169237254902,1.44360200705499,resp,2000east2,0,423.881509803922,16.6176862745098,0.915274293090189,-38.0097060167298,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_2_day_redo_resp.txt,31.9093881772677,80.1850927874406,1.76013475219195,resp,2000east2,0.140703898014458,430.221452260087,18.1385322525028,0.907526218596287,-40.7490783406691,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_night_resp.txt,15.9501403846154,80.3792634615385,0.313565981410525,resp,2000east1,0,422.039673076923,17.4696403846154,0.971750204714031,-261.624531297629,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_east_1_day_resp.txt,32.3016209777228,80.1802095133227,3.65018981175337,resp,2000east1,0.594641247512885,441.107116555038,22.9973257553145,0.990026802551603,-71.7085431688973,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_night_resp.txt,10.9123115139752,79.9329245885093,0.454498827642082,resp,2000west5,0.0876318562303262,434.260579658385,15.6844331909938,0.947159179655342,-194.748455433309,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_5_day_resp.txt,19.3988346726637,79.9823806496752,0.86135427963713,resp,2000west5,0.0155124228032048,411.846644977511,23.3176731234383,0.9430541588759,-150.894516036384,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_night_resp.txt,10.9285251114242,79.9369273753415,0.346782341120088,resp,2000west4,0.0807602448136712,451.9367671875,15.740125995987,0.893524202422991,-209.324823731138,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_4_day_resp.txt,20.2087651182125,79.9913403203581,0.795102331934256,resp,2000west4,0.153784783708078,414.71435051476,24.508540403494,0.9145396836114,-144.208522868864,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_night_resp.txt,10.70082,79.9496272727273,0.176132154389673,resp,2000west3,0,431.069545454545,15.8294090909091,0.927760403168704,-281.576310493843,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_3_day_resp.txt,19.7147034482759,79.9863206896552,1.69282428993863,resp,2000west3,0,408.097482758621,23.8585068965517,0.95739917801292,-65.9696358742816,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_night_resp.txt,10.6988396584699,79.9361665300547,0.158690857922911,resp,2000west2,0.0319548121343938,450.847723907104,16.0694102459016,0.888045849977585,-292.24983667963,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_2_day_resp.txt,20.3918601488834,79.9945203970223,1.86593463410758,resp,2000west2,0.294843237404097,408.198395533499,23.8696975682382,0.94806031099067,-61.9353315755205,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_night_resp.txt,10.5303105128205,79.9187201282051,0.182779401917297,resp,2000west1,0.0277071197393443,426.439208974359,16.039683974359,0.904172398161613,-193.503774728813,h2o,checked only linear fit,Looks good!,FALSE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_west_1_day_resp.txt,20.7751316652649,80.0029849558453,1.52693684608441,resp,2000west1,0.10704073632009,416.05685449958,26.5291428511354,0.950655320347169,-70.785249160834,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_night_resp.txt,9.45795818181818,79.9884421487603,,resp,2000east5,0,427.109991735537,15.0136396694215,,,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,,,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_5_day_resp.txt,25.0581492537313,80.1336552238806,2.81147488153417,resp,2000east5,0,409.928985074627,30.4530328358209,0.970350108934234,-3.02486420801447,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_night_resp.txt,9.40195438016529,79.9818867768595,,resp,2000east4,0,432.921859504132,14.876594214876,,,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,,,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_4_day_resp.txt,25.0758707916667,80.1272189583333,3.03134853276567,resp,2000east4,0,412.33607125,31.0372587083333,0.858105112219466,0.790511207735752,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_night_resp.txt,9.47816160714286,79.9768642857143,-0.0921390562944548,resp,2000east3,0,430.421607142857,14.8266625,0.871950721714314,-322.34648063054,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,night,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_3_day_resp.txt,25.005686110274,80.1274396456124,2.0165601623891,resp,2000east3,0.392389510466407,414.358818441619,31.5453589310109,0.941476383965787,-75.7056223272093,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_night_redo_resp.txt,9.54233422222222,79.9806066666667,-0.129590075463792,resp,2000east2,0,437.9548,14.7970955555556,0.878851303861632,-249.674145826263,h2o,checked only linear fit,Looks good!,TRUE,night,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/1_2000_east_2_day_resp.txt,24.1145941457587,80.1173663878933,1.53095178374508,resp,2000east2,1.65415568876055,408.411158502589,29.6422656312226,0.934206494992261,-40.7875438252076,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/1_2000_east_1_night_redo_resp.txt,9.84064421686747,79.9724843373494,,resp,2000east1,0,452.00486746988,15.2750620481928,,,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,night,,,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_5_day_photo.txt,18.8194678372726,73.0145415042235,2.60058615578794,photo,2800west5,0.41587386481401,402.480000446719,16.4405252497563,0.990820729419214,-113.801634189304,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_west_4_day_redo_photo.txt,20.1678714285714,72.9874114285714,3.56846600784177,photo,2800west4,0,410.125057142857,14.5637685714286,0.99429920375094,-80.6815186480732,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_3_day_redo_photo.txt,20.568431619747,72.9918186454509,2.4089979309894,photo,2800west3,0.604335692694759,409.310439514484,17.57123249694,0.974021081555229,-109.412882768226,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_3_day_photo.txt,21.153196554587,72.9910466168535,2.48924052383253,photo,2800west3,0.935781081488991,413.433306766293,16.9451852635949,0.964491933000233,-48.2537386302361,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 5/5_2800_west_2_day_redo_photo.txt,21.9848180955941,72.9712505467504,1.94939204055847,photo,2800west2,0.349875457429352,412.942359813597,19.0840727417265,0.980704818480058,-88.2809680532475,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_west_2_day_photo.txt,21.747242177795,72.9737341692547,2.34409603893598,photo,2800west2,0.317130562484675,414.230119371118,18.2487329580745,0.976546604974343,-63.42338318035,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_west_1_day_photo.txt,21.0259193244305,72.9725854150301,3.85214985259731,photo,2800west1,0.0926206577569092,397.705290128306,20.6436402461377,0.996680065330931,-102.125668994867,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_5_day_redo_photo.txt,19.6574265307344,73.1272912351443,2.99126755984955,photo,2800east5,0.198842532980202,417.637412781333,17.5693668484176,0.996162117663825,-130.303184115715,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_5_day_photo.txt,19.7242107645317,73.1237029995325,2.37808673229982,photo,2800east5,0.355081309073461,425.034367586099,19.0440191422783,0.99508304050963,-134.787055365752,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_4_day_photo.txt,22.2353040697674,73.1265145348837,,photo,2800east4,0,437.851843023256,16.3489453488372,,,h2o,checked only linear fit,Looks good!,FALSE,day,,,
data/rawData/LI7500/LI7500_Site 5/5_2800_east_3_day_photo.txt,22.9830690510367,73.1150218022329,2.1869550987546,photo,2800east3,0.0308415257976958,415.749416158293,19.0513867160088,0.956370659005018,-48.794791519196,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_2_day_photo.txt,23.0210349601074,73.1168121037096,3.40866493410108,photo,2800east2,0.136877889423587,411.555121891541,19.2720981196667,0.970356233923785,-29.4068749176891,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 5/5_2800_east_1_day_photo.txt,22.9954649122807,73.1320774326189,2.28873222090927,photo,2800east1,0.414791514700732,428.807882631225,17.7406304099462,0.993862988233297,-112.156466488227,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_5_day_photo.txt,18.9360385563181,74.8658250425363,2.08422989565605,photo,2600west5,0.421853333071516,388.585704528698,23.5246438331821,0.976420764695775,-101.472011135183,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_4_day_photo.txt,17.3624098048153,74.8546869635344,1.781305334032,photo,2600west4,0.118617670804509,387.1209628331,21.6153553617345,0.986996216138318,-131.847726924787,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_3_day_photo.txt,16.7301008890086,74.84279296875,1.35487566106595,photo,2600west3,0.288615616712337,393.290962553879,19.8246182650862,0.986187207794346,-126.289276052103,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_2_day_photo.txt,14.9803716981132,74.8418301886792,1.01573740188078,photo,2600west2,0,391.54558490566,19.5867188679245,0.939087865064918,-90.4186815883929,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_west_1_day_photo.txt,14.3121857538186,74.8312544656665,0.960549299391608,photo,2600west1,0.205616956406416,394.082339157329,19.6782305461353,0.969824487625966,-129.485056950446,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_5_day_redo_photo.txt,22.0119297918949,74.9124603943045,4.65752271598651,photo,2600east5,0.533610791872976,401.278976122673,29.9290885213582,0.989376970550513,-35.8205982320632,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 4/4_2600_east_5_day_photo.txt,20.6131915830374,74.9046288859726,2.57907499066321,photo,2600east5,0.539968917135373,398.187223285815,29.2073921337039,0.980076684902577,-76.845039042633,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_4_day_photo.txt,23.690222135538,74.9070514089427,4.25386846410184,photo,2600east4,0.211179737234182,402.614753143922,34.4659727992548,0.957381573710976,56.688747661188,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_3_day_redo_photo.txt,24.2517232902468,74.9248841349278,3.40508315513642,photo,2600east3,0.320475528881857,403.134195207484,28.6462817248451,0.979618440349413,-39.1611116082755,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_3_day_photo.txt,23.8772610816543,74.927661372614,3.07860924011888,photo,2600east3,0.629261349557722,397.355097720042,28.7861931793478,0.984771561458057,-66.2224853868002,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_redo2_photo.txt,23.5575235003178,74.8936198434769,3.26508084577568,photo,2600east2,0.326564167810415,418.080770181154,26.9978334995233,0.972281384606079,-34.9699074156654,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_redo_photo.txt,22.6678008133153,74.8947405434098,2.77717484693477,photo,2600east2,0.297552426921242,419.610746441745,25.7563699910031,0.988133648457926,-96.5238078632359,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_2_day_photo.txt,22.3965230427401,74.8951055111833,2.29688802136815,photo,2600east2,0.190905527693946,427.026003218425,26.217109157255,0.978973252636382,-83.613721330268,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 4/4_2600_east_1_day_photo.txt,22.8994042467949,74.9031665598291,3.47618952109546,photo,2600east1,1.55284734831907,413.626762286325,26.8050861912393,0.975982413593937,47.1187474625227,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_5_day_photo.txt,23.8489888888889,76.0827222222222,2.15757320040561,photo,2400west5,0,465.862944444444,13.7393194444444,0.874466173379295,-3.51345413474262,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_4_day_photo.txt,23.8287152194269,76.0888596568401,2.75747758499952,photo,2400west4,0.326102221332553,424.972752482379,17.6749815249267,0.953777516690657,-25.1189945143263,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_3_day_photo.txt,22.7746811565696,76.1409161683714,3.02495194772894,photo,2400west3,0.991462990910279,426.385898505114,17.9496787568843,0.925064175548571,3.92203595700148,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_2_day_photo.txt,23.7105420855214,76.1476115528882,1.59973542603035,photo,2400west2,0.658634816737961,436.881745686422,20.4409900975244,0.817864239811312,17.5542739632712,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/old/3_2400_west_1_day_photo.txt,22.4875409917269,76.1583057624792,3.22056202130705,photo,2400west1,0.577802572635841,427.514967898359,20.8561434362834,0.980812430572016,-38.5967128347495,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_5_day_redo_photo.txt,22.3961915584416,76.3289128342246,2.45494418505598,photo,2400west5,0.665377009751592,409.409016806723,22.9998109625668,0.978458213772152,-63.3272737819097,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,TRUE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_5_day_photo.txt,22.7279205019442,76.3229159773772,1.50848246026564,photo,2400west5,0.778509836788235,410.726576882291,25.5310887239307,0.878764336142396,-101.193689077309,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_4_day_photo.txt,22.9912833333333,76.2826614035088,2.17057979682478,photo,2400west4,0,402.663359649123,27.1726921052632,0.965967030758196,78.733952778247,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,Looks good!,discard
data/rawData/LI7500/LI7500_Site 3/3_2400_west_3_day_photo.txt,22.3706958144796,76.2805915319974,2.15516682438721,photo,2400west3,0.178832198771925,408.84372656755,25.9648893018746,0.98759421324605,-94.7445038601553,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_2_day_redo_photo.txt,23.1055511910549,76.2475949627289,2.52966837404944,photo,2400west2,0.178319804151911,411.345004837142,26.7308918586939,0.985323388035456,-90.8405877535687,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_2_day_photo.txt,22.263684604434,76.2377087372818,1.7282141014949,photo,2400west2,0.224081865416277,413.594992889351,25.1759542895132,0.943988418462758,-73.4563248026497,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_1_day_redo_photo.txt,22.584221298984,76.2322583333333,1.91717750540386,photo,2400west1,0.013166202438938,408.979321722303,25.8335533502661,0.968081754782317,-67.1113470505779,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_west_1_day_photo.txt,22.1779236021771,76.2302158090055,1.18580401282345,photo,2400west1,0.359533376602282,413.859588817417,24.0778956209797,0.945843382165852,-99.2960542476871,h2o,checked only linear fit,Weird flux! Both positive and negative segments identified,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 3/3_2400_east_5_day_photo.txt,25.1249982608696,76.2917330434783,4.5772592070216,photo,2400east5,0,439.646208695652,33.5072356521739,0.980223065415409,190.500794010581,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_east_4_day_photo.txt,24.1645140510814,76.3033391725105,3.80029455406045,photo,2400east4,0.685992995970394,467.245673455378,32.2304194788514,0.992978558588078,-83.6017725291307,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_east_3_day_photo.txt,23.1130158639911,76.2957561185433,3.92877802739654,photo,2400east3,0.438543188438513,424.815340523969,31.2914944890375,0.981953821270701,-39.7981604350168,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_east_2_day_redo_photo.txt,22.7176611349926,76.3043382575347,3.58681193185072,photo,2400east2,0.236050018074166,434.519319648641,29.8367391840961,0.966805271254576,-19.1600831988466,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 3/3_2400_east_1_day_photo.txt,22.1293007803439,76.3019743237538,2.45080009615058,photo,2400east1,0.0311584970359989,448.299744606251,32.2540589635114,0.979385907283189,-71.5498792756111,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_5_day_photo.txt,23.6289855510452,78.6875333468645,2.81608645306069,photo,2200west5,0.261070280441696,387.678212252706,29.93473877053,0.991750651629896,-103.84171966838,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_4_day_photo.txt,24.3282962059621,78.6938329494128,2.00890136851194,photo,2200west4,0.793714796212699,395.00455736224,29.1607902213189,0.859316519057494,-7.64061825808731,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 2/2_2200_west_3_day_photo.txt,26.117136091954,78.6987697651174,2.51722974955662,photo,2200west3,0.392520436931418,387.775208995502,35.414947816092,0.952134678146171,-15.8807652020524,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_2_day_photo.txt,22.9011731831473,78.6827683054227,2.23545749413985,photo,2200west2,0.320030512424531,391.164956439394,27.4599761450027,0.9961602401705,-147.196749306676,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_1_day_redo_photo.txt,24.6367635961384,78.6670634620542,2.21828126990975,photo,2200west1,0.211877655239188,392.322676493123,29.9648780322185,0.964128131896253,-75.9613285537083,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_west_1_day_photo.txt,23.6491655172414,78.6758482758621,5.07764550533893,photo,2200west1,0,386.092655172414,29.8145793103448,0.982456480199276,-27.005151526894,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_redo2_photo.txt,21.9839657607971,78.7447221349307,2.90485583613912,photo,2200east5,0.419803761307378,387.636055451879,26.2321066832178,0.947550707470202,-35.9441462674982,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_redo_photo.txt,19.4480579622132,78.7711227493815,1.98211541837506,photo,2200east5,0.185192899127103,388.843909961201,25.513077677969,0.989803226086802,-124.811946994153,h2o,checked only linear fit,Looks good!,TRUE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_5_day_photo.txt,20.1149660714286,78.7882419642857,,photo,2200east5,0,310.267169642857,14.8121673392857,,,h2o,checked only linear fit,Looks good!,FALSE,day,,,
data/rawData/LI7500/LI7500_Site 2/2_2200_east_4_day_photo.txt,20.382254602466,78.761957557398,3.07207032242931,photo,2200east4,0.550375482726267,378.684128082483,27.2332745429422,0.986830877224956,-94.0908738740958,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_3_day_photo.txt,21.7248505502846,78.7688521062619,4.36048270245551,photo,2200east3,2.17596611398932,370.27340113852,29.6164785578748,0.893548116417269,-0.492803441579448,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 2/2_2200_east_2_day_photo.txt,22.706425423497,78.7763535276763,4.32389769198447,photo,2200east2,0.322669014012458,379.621857368946,30.7627524348228,0.98219953397155,-43.4554254774164,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 2/2_2200_east_1_day_photo.txt,20.957430314077,78.7608130543212,1.89578299182528,photo,2200east1,0.14290523383769,368.431030139004,28.1132610390567,0.948748488278479,-55.027823127189,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_4_day_photo.txt,30.5396757520661,80.1447920661157,1.30356808379625,photo,2000west4,0.589957590126085,412.555983305785,16.5202197520661,0.875418648920095,-21.759995088099,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,"Not good, segments are extremely variable. Suggest to discard",discard
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_3_day_photo.txt,30.3863615384615,80.1387288461539,2.0194806455898,photo,2000west3,0,415.657230769231,12.903425,0.97434285424964,-67.6804614882597,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_2_day_photo.txt,30.9610513395298,80.1399427556042,2.46411335789126,photo,2000west2,0.458681519862953,412.927216511755,16.6352828321487,0.931421426602662,-30.2043334557774,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
data/rawData/LI7500/LI7500_Site 1/old/1_2000_west_1_day_photo.txt,30.8960519059254,80.1314234682545,2.05000966187155,photo,2000west1,0.352723325913134,414.984873043671,16.1737225703937,0.876350859386763,-17.6305301497014,h2o,checked only linear fit,Looks good!,FALSE,day,Looks good!,Looks good!,keep
